#Format version: 1.0
time[us],accX[g],accY[g],accZ[g],
407407059,0.018,-0.025,-1.014,
407445583,0.018,-0.025,-1.013,
407484106,0.018,-0.025,-1.014,
407522630,0.018,-0.025,-1.013,
407561153,0.018,-0.025,-1.014,
407599676,0.019,-0.026,-1.014,
407638199,0.019,-0.025,-1.013,
407676722,0.018,-0.025,-1.014,
407715246,0.019,-0.025,-1.014,
407753769,0.018,-0.025,-1.014,
407792293,0.019,-0.025,-1.014,
407830816,0.018,-0.025,-1.014,
407869340,0.019,-0.025,-1.014,
407907863,0.019,-0.025,-1.013,
407946386,0.018,-0.025,-1.013,
407984910,0.018,-0.025,-1.014,
408023432,0.018,-0.025,-1.014,
408061956,0.018,-0.025,-1.014,
408100479,0.018,-0.025,-1.013,
408139003,0.018,-0.026,-1.014,
408177526,0.018,-0.025,-1.014,
408216049,0.018,-0.025,-1.013,
408254572,0.018,-0.025,-1.014,
408293096,0.018,-0.025,-1.014,
408331619,0.018,-0.025,-1.013,
408370143,0.019,-0.025,-1.013,
408408666,0.018,-0.025,-1.014,
408447189,0.019,-0.025,-1.014,
408485713,0.018,-0.025,-1.014,
408524236,0.018,-0.025,-1.014,
408562760,0.018,-0.025,-1.013,
408601283,0.018,-0.025,-1.013,
408639806,0.019,-0.025,-1.014,
408678330,0.018,-0.025,-1.013,
408716853,0.018,-0.025,-1.014,
408755376,0.019,-0.025,-1.014,
408793900,0.018,-0.025,-1.013,
408832423,0.018,-0.025,-1.013,
408870946,0.018,-0.025,-1.014,
408909469,0.018,-0.025,-1.014,
408947993,0.019,-0.025,-1.014,
408986516,0.019,-0.025,-1.014,
409025039,0.019,-0.025,-1.013,
409063562,0.019,-0.025,-1.013,
409102086,0.019,-0.025,-1.013,
409140609,0.019,-0.025,-1.013,
409179132,0.018,-0.025,-1.014,
409217656,0.019,-0.025,-1.014,
409256179,0.019,-0.025,-1.013,
409294702,0.019,-0.025,-1.013,
409333226,0.019,-0.025,-1.013,
409371750,0.019,-0.025,-1.013,
409410272,0.018,-0.025,-1.013,
409448796,0.019,-0.025,-1.013,
409487319,0.019,-0.025,-1.014,
409525842,0.019,-0.026,-1.014,
409564366,0.019,-0.025,-1.013,
409602889,0.019,-0.025,-1.014,
409641413,0.019,-0.025,-1.014,
409679936,0.019,-0.025,-1.014,
409718459,0.018,-0.025,-1.014,
409756983,0.019,-0.025,-1.013,
409795506,0.018,-0.025,-1.014,
409834029,0.019,-0.025,-1.013,
409872553,0.018,-0.025,-1.013,
409911076,0.019,-0.025,-1.014,
409949599,0.019,-0.025,-1.014,
409988123,0.019,-0.025,-1.013,
410026646,0.019,-0.025,-1.013,
410065169,0.019,-0.025,-1.014,
410103693,0.018,-0.025,-1.013,
410142216,0.019,-0.025,-1.013,
410180740,0.018,-0.025,-1.014,
410219263,0.019,-0.025,-1.014,
410257786,0.019,-0.025,-1.013,
410296309,0.019,-0.025,-1.014,
410334833,0.019,-0.025,-1.014,
410373356,0.019,-0.025,-1.013,
410411879,0.018,-0.025,-1.014,
410450403,0.018,-0.025,-1.014,
410488926,0.019,-0.025,-1.014,
410527450,0.019,-0.025,-1.014,
410565973,0.018,-0.025,-1.013,
410604496,0.019,-0.025,-1.014,
410643019,0.019,-0.026,-1.014,
410681542,0.018,-0.025,-1.014,
410720066,0.018,-0.025,-1.013,
410758589,0.019,-0.025,-1.013,
410797112,0.018,-0.025,-1.014,
410835636,0.019,-0.025,-1.014,
410874159,0.018,-0.025,-1.014,
410912683,0.018,-0.025,-1.014,
410951206,0.018,-0.025,-1.013,
410989729,0.019,-0.025,-1.013,
